# Region type : patch inlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	areaAverage(TMean)	areaAverage(UMean)
0             
2.70911e-05   	5.787000e+02	(-2.178880e-01 -1.709585e-01 9.999849e+01)
2.71874e-05   	5.787000e+02	(-2.177375e-01 -1.689907e-01 9.999849e+01)
2.72837e-05   	5.787000e+02	(-2.175985e-01 -1.670221e-01 9.999850e+01)
2.73801e-05   	5.787000e+02	(-2.174713e-01 -1.650528e-01 9.999850e+01)
2.74764e-05   	5.787000e+02	(-2.173562e-01 -1.630829e-01 9.999850e+01)
2.75727e-05   	5.787000e+02	(-2.172536e-01 -1.611127e-01 9.999850e+01)
2.7669e-05    	5.787000e+02	(-2.171636e-01 -1.591427e-01 9.999850e+01)
2.77653e-05   	5.787000e+02	(-2.170865e-01 -1.571729e-01 9.999851e+01)
2.78616e-05   	5.787000e+02	(-2.170225e-01 -1.552033e-01 9.999851e+01)
2.79579e-05   	5.787000e+02	(-2.169718e-01 -1.532342e-01 9.999851e+01)
2.80542e-05   	5.787000e+02	(-2.169344e-01 -1.512658e-01 9.999851e+01)
2.81505e-05   	5.787000e+02	(-2.169106e-01 -1.492983e-01 9.999851e+01)
2.82468e-05   	5.787000e+02	(-2.169004e-01 -1.473321e-01 9.999851e+01)
2.83431e-05   	5.787000e+02	(-2.169040e-01 -1.453673e-01 9.999851e+01)
2.84393e-05   	5.787000e+02	(-2.169213e-01 -1.434041e-01 9.999851e+01)
2.85356e-05   	5.787000e+02	(-2.169524e-01 -1.414433e-01 9.999852e+01)
2.86319e-05   	5.787000e+02	(-2.169974e-01 -1.394847e-01 9.999852e+01)
